DateTime;Players
15.04.2017 00:00;25555
16.04.2017 00:00;27156
17.04.2017 00:00;24197
18.04.2017 00:00;20780
19.04.2017 00:00;20368
20.04.2017 00:00;20141
21.04.2017 00:00;21337
22.04.2017 00:00;26924
23.04.2017 00:00;29052
24.04.2017 00:00;23993
25.04.2017 00:00;20389
26.04.2017 00:00;19278
27.04.2017 00:00;19583
28.04.2017 00:00;20340
29.04.2017 00:00;26144
30.04.2017 00:00;28624
01.05.2017 00:00;24429
02.05.2017 00:00;21052
03.05.2017 00:00;20556
04.05.2017 00:00;20175
05.05.2017 00:00;20995
06.05.2017 00:00;26237
07.05.2017 00:00;28813
08.05.2017 00:00;24995
09.05.2017 00:00;20905
10.05.2017 00:00;19777
11.05.2017 00:00;19856
12.05.2017 00:00;20666
13.05.2017 00:00;26009
14.05.2017 00:00;27549
15.05.2017 00:00;23383
16.05.2017 00:00;20316
17.05.2017 00:00;19427
18.05.2017 00:00;19382
19.05.2017 00:00;20010
20.05.2017 00:00;25144
21.05.2017 00:00;28023
22.05.2017 00:00;24391
23.05.2017 00:00;20265
24.05.2017 00:00;20298
25.05.2017 00:00;24690
26.05.2017 00:00;36294
27.05.2017 00:00;45375
28.05.2017 00:00;49919
29.05.2017 00:00;42654
30.05.2017 00:00;37357
31.05.2017 00:00;30469
01.06.2017 00:00;29092
02.06.2017 00:00;28921
03.06.2017 00:00;34209
04.06.2017 00:00;38369
05.06.2017 00:00;35531
06.06.2017 00:00;28786
07.06.2017 00:00;27630
08.06.2017 00:00;26596
09.06.2017 00:00;26523
10.06.2017 00:00;30637
11.06.2017 00:00;33948
12.06.2017 00:00;29177
13.06.2017 00:00;25817
14.06.2017 00:00;25256
15.06.2017 00:00;25865
16.06.2017 00:00;25762
17.06.2017 00:00;29837
18.06.2017 00:00;32240
19.06.2017 00:00;28858
20.06.2017 00:00;24879
21.06.2017 00:00;24248
22.06.2017 00:00;23524
23.06.2017 00:00;25651
24.06.2017 00:00;31986
25.06.2017 00:00;36945
26.06.2017 00:00;32836
27.06.2017 00:00;29634
28.06.2017 00:00;29195
29.06.2017 00:00;28987
30.06.2017 00:00;29029
01.07.2017 00:00;33676
02.07.2017 00:00;36837
03.07.2017 00:00;34150
04.07.2017 00:00;36254
05.07.2017 00:00;32411
06.07.2017 00:00;29826
07.07.2017 00:00;28992
08.07.2017 00:00;33250
09.07.2017 00:00;36584
10.07.2017 00:00;33109
11.07.2017 00:00;28227
12.07.2017 00:00;27708
13.07.2017 00:00;26726
14.07.2017 00:00;26896
15.07.2017 00:00;30790
16.07.2017 00:00;34046
17.07.2017 00:00;30861
18.07.2017 00:00;26023
19.07.2017 00:00;25704
20.07.2017 00:00;25256
21.07.2017 00:00;24605
22.07.2017 00:00;29040
23.07.2017 00:00;32406
24.07.2017 00:00;25861
25.07.2017 00:00;25467
26.07.2017 00:00;25136
27.07.2017 00:00;24545
28.07.2017 00:00;24754
29.07.2017 00:00;28313
30.07.2017 00:00;31738
31.07.2017 00:00;25200
01.08.2017 00:00;24637
02.08.2017 00:00;24594
03.08.2017 00:00;24020
04.08.2017 00:00;23531
05.08.2017 00:00;27217
06.08.2017 00:00;30765
07.08.2017 00:00;24804
08.08.2017 00:00;23571
09.08.2017 00:00;22844
10.08.2017 00:00;22539
11.08.2017 00:00;22671
12.08.2017 00:00;27037
13.08.2017 00:00;29890
14.08.2017 00:00;23267
15.08.2017 00:00;23162
16.08.2017 00:00;22328
17.08.2017 00:00;21854
18.08.2017 00:00;21983
19.08.2017 00:00;26845
20.08.2017 00:00;30001
21.08.2017 00:00;23020
22.08.2017 00:00;22134
23.08.2017 00:00;22173
24.08.2017 00:00;22438
25.08.2017 00:00;23208
26.08.2017 00:00;29283
27.08.2017 00:00;32763
28.08.2017 00:00;25062
29.08.2017 00:00;22613
30.08.2017 00:00;22008
31.08.2017 00:00;23052
01.09.2017 00:00;23822
02.09.2017 00:00;29203
03.09.2017 00:00;31961
04.09.2017 00:00;31333
05.09.2017 00:00;23637
06.09.2017 00:00;22707
07.09.2017 00:00;22410
08.09.2017 00:00;23375
09.09.2017 00:00;29312
10.09.2017 00:00;31837
11.09.2017 00:00;23455
